FACTOR	#GENES	%GENES	GENE_LIST_MATCH	GENE_LIST_MISMATCH
MA0503.1.Nkx2-5.var.2	128	71.9101	KIAA1257,MEIS3,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,NOL4,PAM,ADAMTS2,RORB,ATRNL1,NSG1,MAGI2,DCX,GLP1R,JAKMIP2,FAM19A4,SYT14,TSC22D1,CPE,NEGR1,ROR1,NKX6-1,DZIP3,ROBO2,SYT4,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,ELAVL4,MMP16,ACVR1C,TSPYL5,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,TMEM196,SLC18A2,FOXP2,MYO3A,TENM3,MAPK10,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,RIMS2,FBXW7,RIMBP2,HMGCLL1,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,GABRB3,RGS17,TMEM63C,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,DSCAM,MAP9,SOX6,RGS4,CERKL,PGR,DGKB,SERPINI2,ABCC9,NR3C2,RTN1,RAB3C,PDX1,DACH1,ST6GALNAC5,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4	ISL1,FLJ25770,MS4A8,CACNA1H,EML5,PCDHAC1,NECAB2,LRRTM3,FAM84A,KLHL1,CCDC158,CACNA2D1,KIAA0774,GPR27,BMP5,FAM148A,SCGB2A1,RNF180,MS4A8B,PAPPA2,NYAP2,DIRAS2,GRIA2,GABRG2,ENAM,TMEM132D,KIAA1486,FAM123C,TTC8,PCDH17,HS6ST3,FOXC1,C2CD4A,AGBL4,C1ORF158,NMNAT3,OXGR1,C1ORF168,RNF150,PDZRN3,NEUROD1,D4S234E,ODZ3,SLC5A8,SIM1,PCDH20,C9ORF150,KIAA1383,SPATA7,STXBP5L
MA0509.1.Rfx1	128	71.9101	KIAA1257,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,CACNA1H,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,TSC22D1,NEGR1,KLHL1,CCDC158,CACNA2D1,NKX6-1,ROBO2,SYT4,ZSCAN18,LSAMP,ELP4,GRIK2,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,GRIA4,ENAM,CNTN1,CNTN4,TMEM132D,KL,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,MEIS3,MEIS2,IGSF11,PVRL3,ZNF585B,PCLO,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,C2CD4A,TTC8,UNC5D,PAX6,C3ORF14,TMEM61,NALCN,ST8SIA3,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,LIG4,GDAP1,CACNB2,DIRAS2,SGCB,RNF150,RIMS2,FBXW7,RIMBP2,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,OXGR1,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,FGF14,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,PGR,ABCC9,NR3C2,RTN1,RAB3C,PDX1,CADPS,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CADM1,CPE,FLJ25770,PAM,PCDHAC1,GLP1R,NECAB2,JAKMIP2,FAM19A4,LRRTM3,FAM84A,KIAA0774,GPR27,ROR1,BMP5,FAM148A,SCGB2A1,RNF180,NRXN1,MS4A8B,PAPPA2,MMP16,SLC7A2,KIAA1486,ABHD10,KCNMA1,MAP10,RASEF,FAM123C,TSHZ3,IAPP,SULT4A1,PCDH17,SGCZ,NMNAT3,BARX2,KIAA1804,PDZRN3,D4S234E,ODZ3,G6PC2,CERKL,DGKB,SERPINI2,PCDH20,C9ORF150,ST6GALNAC5,KIAA1383,DZIP3,SYT14
UP00031_1_Zbtb3_primary	128	71.9101	C2CD4A,SPTB,SCG2,MEIS2,SNAP91,LURAP1L,SLC30A8,MS4A8,NOL4,PAM,GABRB3,ADAMTS2,NBEA,EML5,ATRNL1,NSG1,MAGI2,DCX,GLP1R,NECAB2,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,MTUS2,KLHL1,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,NRXN1,GRIK2,NYAP2,ELAVL4,MMP16,ACVR1C,DIRAS2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,TMEM132B,CHODL,LIMCH1,AMER3,MEIS3,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,FAM135B,SDK1,ZNF223,TSHZ3,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,NALCN,PCDH17,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,FGF14,CACNB2,SGCB,RNF150,RIMS2,FBXW7,RIMBP2,HMGCLL1,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,DSCAM,MAP9,SOX6,RGS4,CERKL,PGR,SERPINI2,PCDH20,NR3C2,RTN1,RAB3C,DACH1,CADPS,FAM84A,SLC35F4,PRUNE2,PDK4	KIAA1257,ISL1,FLJ25770,GPM6A,CACNA1H,PCDHAC1,LRRTM3,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,SYT4,RNF180,MS4A8B,ZSCAN18,LSAMP,ELP4,GRIA2,GABRG2,KBTBD7,KIAA1486,ABHD10,TRPM3,FAM123C,TSPYL5,KCNK16,ST8SIA3,TMEM196,HS6ST3,PDX1,RORB,TENM3,GDAP1,SGCZ,NMNAT3,SLC17A6,D4S234E,ODZ3,SLC5A8,SIM1,DGKB,ABCC9,C9ORF150,ST6GALNAC5,KIAA1383,PCP4,SPATA7,STXBP5L,SYT14
UP00086_1_Irf3_primary	128	71.9101	C2CD4A,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,PAM,NALCN,RORB,LIG4,NSG1,DCX,HMGCLL1,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,KLHL1,CCDC158,CACNA2D1,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,ENAM,CNTN1,CNTN4,KL,ST18,KBTBD7,CHODL,LIMCH1,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,GRIK2,UNC5D,TTC8,PAX6,IAPP,C3ORF14,TMEM61,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXP2,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,GLP1R,KIAA1804,SLCO1A2,ANKS1B,NOL4,C1ORF168,PDZRN3,NEUROD1,SLC17A6,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,PGR,DGKB,PCDH20,RTN1,RAB3C,PDX1,ST6GALNAC5,MTUS2,PRUNE2,ABCC9,SPATA7	KIAA1257,FLJ25770,MS4A8,KCNB2,CACNA1H,ADAMTS2,EML5,PCDHAC1,MAGI2,NECAB2,LRRTM3,FAM84A,KIAA0774,GPR27,FAM148A,MS4A8B,MMP16,TMEM132D,TMEM132B,KIAA1486,AMER3,KCNMA1,RASEF,FAM135B,FAM123C,MEIS3,SULT4A1,HS6ST3,FOXC1,AGBL4,CADPS,GAD2,ATRNL1,SGCZ,BARX2,GABRB3,RNF150,RGS17,TMEM63C,D4S234E,ODZ3,G6PC2,SERPINI2,NR3C2,C9ORF150,KIAA1383,SLC35F4,PCP4,PDK4,STXBP5L
MA0081.1.SPIB	127	71.3483	KIAA1257,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,PAM,GABRB3,NALCN,NBEA,EML5,ATRNL1,MAGI2,DCX,HMGCLL1,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,CCDC158,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,SLC17A6,NYAP2,ELAVL4,MMP16,ACVR1C,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,ST18,TMEM132B,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,MCTP2,FAM135A,TRPM3,ZNF223,C2CD4A,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,GABRA1,ST6GALNAC5,GAD2,GNAI1,LIG4,GDAP1,CACNB2,SGCB,SGCZ,RNF150,RIMS2,FBXW7,RIMBP2,GLP1R,KIAA1804,SLCO1A2,ANKS1B,NOL4,ENAM,OXGR1,PDZRN3,TMEM63C,PAPPA2,KL,PRKACB,FGF14,SLC5A1,DSCAM,MAP9,SOX6,MEIS3,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,CADPS,FAM84A,SLC35F4,PRUNE2,PDK4,SPATA7	CADM1,FLJ25770,MS4A8,KCNB2,CACNA1H,ADAMTS2,NSG1,PCDHAC1,NECAB2,LRRTM3,MTUS2,KLHL1,CACNA2D1,KIAA0774,GPR27,FAM148A,SYT4,MS4A8B,DIRAS2,GRIA2,TMEM132D,KBTBD7,KIAA1486,KCNMA1,RASEF,SDK1,FAM135B,FAM123C,TSPYL5,KCNK16,TSHZ3,HS6ST3,FOXC1,RORB,C1ORF158,NMNAT3,BARX2,C1ORF168,RGS17,NEUROD1,RALYL,D4S234E,ODZ3,SLC5A8,SIM1,GRIK2,C9ORF150,KIAA1383,PCP4,STXBP5L,SYT14
MA0461.1.Atoh1	127	71.3483	KIAA1257,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,NOL4,PAM,NALCN,RORB,LIG4,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,FAM19A4,TSC22D1,CPE,NEGR1,KLHL1,CACNA2D1,ROR1,NKX6-1,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,NYAP2,ELAVL4,ACVR1C,TSPYL5,GABRG2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132D,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,SDK1,TTC8,UNC5D,PAX6,IAPP,SULT4A1,ST8SIA3,PDX1,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,DACH1,MAPK10,C1ORF158,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,PDZRN3,TMEM63C,NEUROD1,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,MEIS3,RGS4,CERKL,PGR,RTN1,RAB3C,NBEA,ST6GALNAC5,FAM84A,SLC35F4,PCP4,PRUNE2,PDK4,SPATA7	FLJ25770,CACNA1H,ADAMTS2,EML5,PCDHAC1,LRRTM3,MTUS2,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,MS4A8B,ELP4,MMP16,GRIA2,SLC7A2,ENAM,TMEM132B,KIAA1486,KCNMA1,MAP10,RASEF,TRPM3,FAM123C,ZNF223,KCNK16,TSHZ3,C3ORF14,TMEM61,PCDH17,TMEM196,HS6ST3,C2CD4A,ATRNL1,SGCZ,RNF150,RGS17,SLC17A6,D4S234E,ODZ3,GRIK2,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,C9ORF150,KIAA1383,SLC18A2,STXBP5L
MA0470.1.E2F4	127	71.3483	KIAA1257,ISL1,SPTB,MEIS2,SNAP91,SLC30A8,NOL4,PAM,CACNA1H,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,GLP1R,NECAB2,JAKMIP2,FAM19A4,SYT14,TSC22D1,FAM84A,NEGR1,KLHL1,CACNA2D1,ROR1,NKX6-1,DZIP3,ROBO2,RNF180,NRXN1,ZSCAN18,LSAMP,ELP4,NYAP2,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,NBEA,SLC7A2,GRIA4,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,KCNK16,TSHZ3,C2CD4A,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,DACH1,GABRA1,CADPS,GAD2,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,BARX2,KIAA1804,ANKS1B,KCNB2,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,DSCAM,SIM1,MEIS3,PGR,NR3C2,RTN1,RAB3C,PDX1,ST6GALNAC5,SLC35F4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CPE,FLJ25770,LURAP1L,GPM6A,MS4A8,PCDHAC1,LRRTM3,CCDC158,KIAA0774,GPR27,BMP5,FAM148A,SCGB2A1,SYT4,MS4A8B,PAPPA2,GABRG2,ENAM,TMEM132B,KIAA1486,MAP10,FAM123C,ZNF223,TTC8,IAPP,SCG2,TENM3,MAPK10,C1ORF158,SGCZ,HMGCLL1,SLCO1A2,C1ORF168,RNF150,SLC17A6,D4S234E,SLC5A1,ODZ3,SLC5A8,MAP9,SOX6,G6PC2,RGS4,CERKL,DGKB,SERPINI2,PCDH20,ABCC9,C9ORF150,KIAA1383,PCP4
MA0523.1.TCF7L2	127	71.3483	KIAA1257,MEIS3,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,ADAMTS2,RORB,EML5,NSG1,DCX,GLP1R,JAKMIP2,TSC22D1,CPE,NEGR1,MTUS2,KLHL1,CCDC158,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,ZSCAN18,LSAMP,PAPPA2,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,ENAM,CNTN1,ST18,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,SYT14,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,KCNK16,GRIK2,UNC5D,TTC8,PAX6,IAPP,NALCN,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXC1,FOXP2,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,ST6GALNAC5,GNAI1,FGF14,GDAP1,CACNB2,DIRAS2,SGCB,SGCZ,NMNAT3,OXGR1,RIMS2,FBXW7,RIMBP2,HMGCLL1,SLCO1A2,ANKS1B,NOL4,C1ORF168,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,MAP9,SOX6,SIM1,RGS4,PGR,DGKB,SERPINI2,ABCC9,RTN1,PDX1,DACH1,CADPS,SLC35F4,PCP4,PDK4,SPATA7	ISL1,SPTB,FLJ25770,KCNB2,CACNA1H,LIG4,PCDHAC1,MAGI2,NECAB2,FAM19A4,LRRTM3,FAM84A,CACNA2D1,KIAA0774,GPR27,FAM148A,MS4A8B,ELP4,MMP16,CNTN4,TMEM132D,KL,KIAA1486,KCNMA1,RASEF,FAM123C,ZNF223,TSHZ3,C3ORF14,SULT4A1,TMEM61,HS6ST3,C2CD4A,AGBL4,GAD2,ATRNL1,BARX2,KIAA1804,RNF150,D4S234E,ODZ3,DSCAM,G6PC2,CERKL,PCDH20,NR3C2,RAB3C,C9ORF150,KIAA1383,PRUNE2,STXBP5L
UP00005_1_Tcfap2a_primary	127	71.3483	KIAA1257,ISL1,SPTB,MEIS2,SNAP91,LURAP1L,GPM6A,SLC30A8,NOL4,PAM,CACNA1H,ADAMTS2,RORB,EML5,ATRNL1,NSG1,MAGI2,DCX,HMGCLL1,NECAB2,JAKMIP2,SYT14,TSC22D1,FAM84A,NEGR1,KLHL1,CACNA2D1,NKX6-1,SCGB2A1,RNF180,ZSCAN18,ELP4,ELAVL4,MMP16,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132D,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,KCNMA1,IGSF11,PVRL3,PCLO,RASEF,MCTP2,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,TTC8,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,PCDH17,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,MAPK10,C1ORF158,GABRA1,GAD2,GNAI1,LIG4,GDAP1,CACNB2,DIRAS2,SGCB,OXGR1,RIMS2,FBXW7,GLP1R,BARX2,KIAA1804,SLCO1A2,ANKS1B,KCNB2,GABRB3,PDZRN3,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,FGF14,SLC5A8,DSCAM,SIM1,MEIS3,RGS4,CERKL,NR3C2,RTN1,RAB3C,PDX1,CADPS,SLC35F4,PCP4,MTUS2,PRUNE2,PDK4,SPATA7,STXBP5L	CADM1,CPE,FLJ25770,MS4A8,PCDHAC1,PGR,FAM19A4,LRRTM3,CCDC158,KIAA0774,GPR27,ROR1,BMP5,FAM148A,ROBO2,SYT4,NRXN1,MS4A8B,LSAMP,PAPPA2,NYAP2,ENAM,TMEM132B,KIAA1486,MAP10,ZNF585B,FAM123C,IAPP,C2CD4A,SCG2,TENM3,SGCZ,NMNAT3,RIMBP2,C1ORF168,RNF150,D4S234E,SLC5A1,ODZ3,MAP9,SOX6,GRIK2,DGKB,SERPINI2,PCDH20,ABCC9,C9ORF150,DACH1,ST6GALNAC5,KIAA1383,DZIP3
MA0014.2.PAX5	126	70.7865	KIAA1257,ISL1,SPTB,SCG2,MEIS2,SNAP91,GPM6A,SLC30A8,MS4A8,NOL4,CACNA1H,ADAMTS2,RORB,EML5,ATRNL1,MAGI2,HMGCLL1,NECAB2,FAM19A4,TSC22D1,FAM84A,MTUS2,KLHL1,CACNA2D1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,NRXN1,ZSCAN18,LSAMP,NYAP2,ELAVL4,ACVR1C,TSPYL5,GRIA2,GABRG2,NBEA,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,LIG4,TMEM132D,KL,ST18,KBTBD7,CHODL,LIMCH1,AMER3,KCNMA1,IGSF11,MAP10,PVRL3,ZNF585B,PCLO,FAM135A,FAM135B,TRPM3,SDK1,ZNF223,KCNK16,TSHZ3,TTC8,UNC5D,PAX6,C3ORF14,SULT4A1,TMEM61,NALCN,ST8SIA3,TMEM196,HS6ST3,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,DACH1,MAPK10,GABRA1,ST6GALNAC5,GAD2,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,GLP1R,KIAA1804,SLCO1A2,ANKS1B,KCNB2,C1ORF168,GABRB3,OXGR1,RGS17,TMEM63C,PAPPA2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,SOX6,SIM1,RGS4,CERKL,NR3C2,RAB3C,PDX1,CADPS,SLC35F4,PCP4,PRUNE2,ABCC9,SPATA7,STXBP5L	CPE,FLJ25770,LURAP1L,PAM,NSG1,PCDHAC1,DCX,PGR,JAKMIP2,LRRTM3,NEGR1,CCDC158,KIAA0774,GPR27,ROR1,FAM148A,SYT4,RNF180,MS4A8B,ELP4,MMP16,DIRAS2,ENAM,TMEM132B,KIAA1486,ABHD10,RASEF,FAM123C,IAPP,MEIS3,PCDH17,C2CD4A,TENM3,C1ORF158,MCTP2,RIMBP2,BARX2,PDZRN3,NEUROD1,SLC17A6,D4S234E,ODZ3,MAP9,GRIK2,DGKB,SERPINI2,PCDH20,RTN1,C9ORF150,KIAA1383,PDK4,SYT14
MA0137.3.STAT1	126	70.7865	C2CD4A,ISL1,SPTB,SCG2,SNAP91,LURAP1L,GPM6A,SLC30A8,PAM,GABRB3,NBEA,LIG4,NSG1,DCX,GLP1R,JAKMIP2,SYT14,TSC22D1,CPE,CCDC158,ROR1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,RNF180,NRXN1,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,IGSF11,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,FAM135A,TRPM3,ZNF223,TTC8,UNC5D,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXC1,FOXP2,AGBL4,MYO3A,TENM3,MAPK10,GABRA1,CADPS,GNAI1,FGF14,GDAP1,CACNB2,SGCB,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,GRIK2,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,DSCAM,MAP9,SOX6,SIM1,RGS4,CERKL,SLC17A6,DGKB,SERPINI2,PCDH20,ABCC9,RTN1,RAB3C,PDX1,ST6GALNAC5,FAM84A,SLC35F4,PCP4,MTUS2,PDK4,SPATA7,STXBP5L	KIAA1257,FLJ25770,MS4A8,KCNB2,CACNA1H,ADAMTS2,EML5,PCDHAC1,MAGI2,PGR,NECAB2,FAM19A4,LRRTM3,NEGR1,KLHL1,CACNA2D1,KIAA0774,GPR27,FAM148A,MS4A8B,ZSCAN18,MMP16,GRIA2,TMEM132D,KL,ST18,KIAA1486,KCNMA1,MAP10,SDK1,FAM135B,FAM123C,TSPYL5,KCNK16,TSHZ3,MEIS3,NALCN,HS6ST3,RORB,C1ORF158,GAD2,ATRNL1,HMGCLL1,BARX2,KIAA1804,D4S234E,ODZ3,NR3C2,C9ORF150,DACH1,KIAA1383,PRUNE2
MA0144.2.STAT3	126	70.7865	C2CD4A,SPTB,CPE,LURAP1L,GPM6A,SLC30A8,MS4A8,PAM,GABRB3,NBEA,EML5,LIG4,NSG1,MAGI2,DCX,GLP1R,JAKMIP2,FAM19A4,TSC22D1,FAM84A,MTUS2,CCDC158,CACNA2D1,NKX6-1,BMP5,DZIP3,SCGB2A1,ROBO2,SYT4,NRXN1,LSAMP,ELP4,PAPPA2,NYAP2,ELAVL4,ACVR1C,DIRAS2,GABRG2,SLC7A2,GRIA4,G6PC2,CNTN1,CNTN4,TMEM132B,KBTBD7,CHODL,LIMCH1,AMER3,ABHD10,MEIS2,MAP10,PVRL3,ZNF585B,PCLO,RASEF,MCTP2,TRPM3,TSPYL5,ZNF223,KCNK16,GRIK2,UNC5D,TTC8,PAX6,IAPP,C3ORF14,SULT4A1,TMEM61,ST8SIA3,PCDH17,TMEM196,SLC18A2,FOXP2,AGBL4,MYO3A,TENM3,MAPK10,C1ORF158,GABRA1,ST6GALNAC5,GNAI1,FGF14,GDAP1,CACNB2,SGCZ,NMNAT3,RNF150,RIMS2,FBXW7,RIMBP2,HMGCLL1,SLCO1A2,ANKS1B,NOL4,C1ORF168,ENAM,OXGR1,PDZRN3,RGS17,TMEM63C,NEUROD1,SLC17A6,RALYL,PRKACB,CADM1,SLC5A1,SLC5A8,MAP9,SOX6,SIM1,RGS4,CERKL,PGR,DGKB,SERPINI2,PCDH20,ABCC9,NR3C2,RTN1,RAB3C,PDX1,DACH1,CADPS,SLC35F4,PCP4,PDK4	KIAA1257,ISL1,FLJ25770,SNAP91,KCNB2,CACNA1H,ADAMTS2,PCDHAC1,NECAB2,LRRTM3,NEGR1,KLHL1,KIAA0774,GPR27,ROR1,FAM148A,RNF180,MS4A8B,ZSCAN18,MMP16,GRIA2,TMEM132D,KL,ST18,KIAA1486,KCNMA1,IGSF11,SDK1,FAM135A,FAM135B,FAM123C,TSHZ3,MEIS3,NALCN,HS6ST3,FOXC1,SCG2,RORB,GAD2,ATRNL1,SGCB,BARX2,KIAA1804,D4S234E,ODZ3,DSCAM,C9ORF150,KIAA1383,PRUNE2,SPATA7,STXBP5L,SYT14
